"Week","Date","Fuel","Variable","Value","Unit","Status"
"2025w04",2025-01-24,"Regular Petrol","Importer cost",101.561675686183,"NZD c/L","Final"
"2025w04",2025-01-24,"Regular Petrol","Price excluding tax",142.955100011131,"NZD c/L","Final"
"2025w04",2025-01-24,"Regular Petrol","ETS",14.953,"NZD c/L","Final"
"2025w04",2025-01-24,"Regular Petrol","GST",35.2923150016696,"NZD c/L","Final"
"2025w04",2025-01-24,"Regular Petrol","Taxes",77.374,"NZD c/L","Final"
"2025w04",2025-01-24,"Regular Petrol","Board price",275.690613216005,"NZD c/L","Final"
"2025w04",2025-01-24,"Regular Petrol","Adjusted retail price",270.5744150128,"NZD c/L","Final"
"2025w04",2025-01-24,"Regular Petrol","Importer margin",41.3934243249472,"NZD c/L","Final"
"2025w04",2025-01-24,"Regular Petrol","Importer margin trend",38.4402790832665,"NZD c/L","Final"
"2025w04",2025-01-24,"Premium Petrol 95R","Importer cost",104.875495245698,"NZD c/L","Final"
"2025w04",2025-01-24,"Premium Petrol 95R","Price excluding tax",155.8393976727,"NZD c/L","Final"
"2025w04",2025-01-24,"Premium Petrol 95R","ETS",15.322,"NZD c/L","Final"
"2025w04",2025-01-24,"Premium Petrol 95R","GST",37.280309650905,"NZD c/L","Final"
"2025w04",2025-01-24,"Premium Petrol 95R","Taxes",77.374,"NZD c/L","Final"
"2025w04",2025-01-24,"Premium Petrol 95R","Board price",293.54024375557,"NZD c/L","Final"
"2025w04",2025-01-24,"Premium Petrol 95R","Adjusted retail price",285.815707323605,"NZD c/L","Final"
"2025w04",2025-01-24,"Premium Petrol 95R","Importer margin",50.9639024270024,"NZD c/L","Final"
"2025w04",2025-01-24,"Premium Petrol 95R","Importer margin trend",49.4721197790032,"NZD c/L","Final"
"2025w05",2025-01-31,"NA","Dubai crude price",81,"USD/bbl","Final"
"2025w05",2025-01-31,"NA","Dubai crude price",143.051410204334,"NZD/bbl","Final"
"2025w05",2025-01-31,"NA","Exchange rate",0.56623,"USD/NZD","Final"
"2025w05",2025-01-31,"Diesel","Importer cost",110.526904890315,"NZD c/L","Final"
"2025w05",2025-01-31,"Diesel","Price excluding tax",156.553380506283,"NZD c/L","Final"
"2025w05",2025-01-31,"Diesel","ETS",17.003,"NZD c/L","Final"
"2025w05",2025-01-31,"Diesel","GST",26.1864570759424,"NZD c/L","Final"
"2025w05",2025-01-31,"Diesel","Taxes",1.02,"NZD c/L","Final"
"2025w05",2025-01-31,"Diesel","Board price",203.38139798155,"NZD c/L","Final"
"2025w05",2025-01-31,"Diesel","Adjusted retail price",200.762837582225,"NZD c/L","Final"
"2025w05",2025-01-31,"Diesel","Importer margin",46.0264756159671,"NZD c/L","Final"
"2025w05",2025-01-31,"Diesel","Importer margin trend",46.499168232417,"NZD c/L","Final"
"2025w05",2025-01-31,"Regular Petrol","Importer cost",102.666963920152,"NZD c/L","Final"
"2025w05",2025-01-31,"Regular Petrol","Price excluding tax",143.044001445605,"NZD c/L","Final"
"2025w05",2025-01-31,"Regular Petrol","ETS",14.71,"NZD c/L","Final"
"2025w05",2025-01-31,"Regular Petrol","GST",35.2692002168407,"NZD c/L","Final"
"2025w05",2025-01-31,"Regular Petrol","Taxes",77.374,"NZD c/L","Final"
"2025w05",2025-01-31,"Regular Petrol","Board price",275.513399865651,"NZD c/L","Final"
"2025w05",2025-01-31,"Regular Petrol","Adjusted retail price",270.397201662446,"NZD c/L","Final"
"2025w05",2025-01-31,"Regular Petrol","Importer margin",40.3770375254528,"NZD c/L","Final"
"2025w05",2025-01-31,"Regular Petrol","Importer margin trend",38.5983047853108,"NZD c/L","Final"
"2025w05",2025-01-31,"Premium Petrol 95R","Importer cost",105.971302548443,"NZD c/L","Final"
"2025w05",2025-01-31,"Premium Petrol 95R","Price excluding tax",155.970937378512,"NZD c/L","Final"
"2025w05",2025-01-31,"Premium Petrol 95R","ETS",15.073,"NZD c/L","Final"
"2025w05",2025-01-31,"Premium Petrol 95R","GST",37.2626906067768,"NZD c/L","Final"
"2025w05",2025-01-31,"Premium Petrol 95R","Taxes",77.374,"NZD c/L","Final"
"2025w05",2025-01-31,"Premium Petrol 95R","Board price",293.405164417253,"NZD c/L","Final"
"2025w05",2025-01-31,"Premium Petrol 95R","Adjusted retail price",285.680627985288,"NZD c/L","Final"
"2025w05",2025-01-31,"Premium Petrol 95R","Importer margin",49.9996348300683,"NZD c/L","Final"
"2025w05",2025-01-31,"Premium Petrol 95R","Importer margin trend",49.5943797542029,"NZD c/L","Final"
"2025w06",2025-02-07,"NA","Dubai crude price",77.47,"USD/bbl","Final"
"2025w06",2025-02-07,"NA","Dubai crude price",137.751994843413,"NZD/bbl","Final"
"2025w06",2025-02-07,"NA","Exchange rate",0.5623875,"USD/NZD","Final"
"2025w06",2025-02-07,"Diesel","Importer cost",109.818082838182,"NZD c/L","Final"
"2025w06",2025-02-07,"Diesel","Price excluding tax",155.946750117404,"NZD c/L","Final"
"2025w06",2025-02-07,"Diesel","ETS",16.955,"NZD c/L","Final"
"2025w06",2025-02-07,"Diesel","GST",26.0882625176106,"NZD c/L","Final"
"2025w06",2025-02-07,"Diesel","Taxes",1.02,"NZD c/L","Final"
"2025w06",2025-02-07,"Diesel","Board price",202.628573034339,"NZD c/L","Final"
"2025w06",2025-02-07,"Diesel","Adjusted retail price",200.010012635015,"NZD c/L","Final"
"2025w06",2025-02-07,"Diesel","Importer margin",46.1286672792216,"NZD c/L","Final"
"2025w06",2025-02-07,"Diesel","Importer margin trend",46.5618933863264,"NZD c/L","Final"
"2025w06",2025-02-07,"Regular Petrol","Importer cost",101.724777251365,"NZD c/L","Final"
"2025w06",2025-02-07,"Regular Petrol","Price excluding tax",142.244706584725,"NZD c/L","Final"
"2025w06",2025-02-07,"Regular Petrol","ETS",14.669,"NZD c/L","Final"
"2025w06",2025-02-07,"Regular Petrol","GST",35.1431559877088,"NZD c/L","Final"
"2025w06",2025-02-07,"Regular Petrol","Taxes",77.374,"NZD c/L","Final"
"2025w06",2025-02-07,"Regular Petrol","Board price",274.547060775639,"NZD c/L","Final"
"2025w06",2025-02-07,"Regular Petrol","Adjusted retail price",269.430862572434,"NZD c/L","Final"
"2025w06",2025-02-07,"Regular Petrol","Importer margin",40.5199293333601,"NZD c/L","Final"
"2025w06",2025-02-07,"Regular Petrol","Importer margin trend",38.7563304873551,"NZD c/L","Final"
"2025w06",2025-02-07,"Premium Petrol 95R","Importer cost",105.051692699339,"NZD c/L","Final"
"2025w06",2025-02-07,"Premium Petrol 95R","Price excluding tax",155.184135629179,"NZD c/L","Final"
"2025w06",2025-02-07,"Premium Petrol 95R","ETS",15.03,"NZD c/L","Final"
"2025w06",2025-02-07,"Premium Petrol 95R","GST",37.1382203443768,"NZD c/L","Final"
"2025w06",2025-02-07,"Premium Petrol 95R","Taxes",77.374,"NZD c/L","Final"
"2025w06",2025-02-07,"Premium Petrol 95R","Board price",292.450892405521,"NZD c/L","Final"
"2025w06",2025-02-07,"Premium Petrol 95R","Adjusted retail price",284.726355973556,"NZD c/L","Final"
"2025w06",2025-02-07,"Premium Petrol 95R","Importer margin",50.1324429298397,"NZD c/L","Final"
"2025w06",2025-02-07,"Premium Petrol 95R","Importer margin trend",49.7166397294027,"NZD c/L","Final"
"2025w07",2025-02-14,"NA","Dubai crude price",78.12,"USD/bbl","Final"
"2025w07",2025-02-14,"NA","Dubai crude price",138.189665847057,"NZD/bbl","Final"
"2025w07",2025-02-14,"NA","Exchange rate",0.56531,"USD/NZD","Final"
"2025w07",2025-02-14,"Diesel","Importer cost",110.261618102648,"NZD c/L","Final"
"2025w07",2025-02-14,"Diesel","Price excluding tax",155.384880523329,"NZD c/L","Final"
"2025w07",2025-02-14,"Diesel","ETS",16.848,"NZD c/L","Final"
"2025w07",2025-02-14,"Diesel","GST",25.9879320784994,"NZD c/L","Final"
"2025w07",2025-02-14,"Diesel","Taxes",1.02,"NZD c/L","Final"
"2025w07",2025-02-14,"Diesel","Board price",201.859373001153,"NZD c/L","Final"
"2025w07",2025-02-14,"Diesel","Adjusted retail price",199.240812601829,"NZD c/L","Final"
"2025w07",2025-02-14,"Diesel","Importer margin",45.1232624206815,"NZD c/L","Final"
"2025w07",2025-02-14,"Diesel","Importer margin trend",46.6246185402359,"NZD c/L","Final"
"2025w07",2025-02-14,"Regular Petrol","Importer cost",102.863365277263,"NZD c/L","Final"
"2025w07",2025-02-14,"Regular Petrol","Price excluding tax",141.791448774497,"NZD c/L","Final"
"2025w07",2025-02-14,"Regular Petrol","ETS",14.576,"NZD c/L","Final"
"2025w07",2025-02-14,"Regular Petrol","GST",35.0612173161746,"NZD c/L","Final"
"2025w07",2025-02-14,"Regular Petrol","Taxes",77.374,"NZD c/L","Final"
"2025w07",2025-02-14,"Regular Petrol","Board price",273.918864293877,"NZD c/L","Final"
"2025w07",2025-02-14,"Regular Petrol","Adjusted retail price",268.802666090672,"NZD c/L","Final"
"2025w07",2025-02-14,"Regular Petrol","Importer margin",38.9280834972338,"NZD c/L","Final"
"2025w07",2025-02-14,"Regular Petrol","Importer margin trend",38.9143561893994,"NZD c/L","Final"
"2025w07",2025-02-14,"Premium Petrol 95R","Importer cost",106.176046890606,"NZD c/L","Final"
"2025w07",2025-02-14,"Premium Petrol 95R","Price excluding tax",154.606909512504,"NZD c/L","Final"
"2025w07",2025-02-14,"Premium Petrol 95R","ETS",14.936,"NZD c/L","Final"
"2025w07",2025-02-14,"Premium Petrol 95R","GST",37.0375364268756,"NZD c/L","Final"
"2025w07",2025-02-14,"Premium Petrol 95R","Taxes",77.374,"NZD c/L","Final"
"2025w07",2025-02-14,"Premium Petrol 95R","Board price",291.678982371344,"NZD c/L","Final"
"2025w07",2025-02-14,"Premium Petrol 95R","Adjusted retail price",283.954445939379,"NZD c/L","Final"
"2025w07",2025-02-14,"Premium Petrol 95R","Importer margin",48.4308626218982,"NZD c/L","Final"
"2025w07",2025-02-14,"Premium Petrol 95R","Importer margin trend",49.8388997046024,"NZD c/L","Final"
"2025w08",2025-02-21,"NA","Dubai crude price",78.37,"USD/bbl","Final"
"2025w08",2025-02-21,"NA","Dubai crude price",136.866922808243,"NZD/bbl","Final"
"2025w08",2025-02-21,"NA","Exchange rate",0.5726,"USD/NZD","Final"
"2025w08",2025-02-21,"Diesel","Importer cost",109.869785995796,"NZD c/L","Final"
"2025w08",2025-02-21,"Diesel","Price excluding tax",155.109542086447,"NZD c/L","Final"
"2025w08",2025-02-21,"Diesel","ETS",16.73,"NZD c/L","Final"
"2025w08",2025-02-21,"Diesel","GST",25.928931312967,"NZD c/L","Final"
"2025w08",2025-02-21,"Diesel","Taxes",1.02,"NZD c/L","Final"
"2025w08",2025-02-21,"Diesel","Board price",201.407033798738,"NZD c/L","Final"
"2025w08",2025-02-21,"Diesel","Adjusted retail price",198.788473399414,"NZD c/L","Final"
"2025w08",2025-02-21,"Diesel","Importer margin",45.2397560906506,"NZD c/L","Final"
"2025w08",2025-02-21,"Diesel","Importer margin trend",46.6873436941454,"NZD c/L","Final"
"2025w08",2025-02-21,"Regular Petrol","Importer cost",103.371451494065,"NZD c/L","Final"
"2025w08",2025-02-21,"Regular Petrol","Price excluding tax",141.530901982478,"NZD c/L","Final"
"2025w08",2025-02-21,"Regular Petrol","ETS",14.475,"NZD c/L","Final"
"2025w08",2025-02-21,"Regular Petrol","GST",35.0069852973717,"NZD c/L","Final"
"2025w08",2025-02-21,"Regular Petrol","Taxes",77.374,"NZD c/L","Final"
"2025w08",2025-02-21,"Regular Petrol","Board price",273.503085483055,"NZD c/L","Final"
"2025w08",2025-02-21,"Regular Petrol","Adjusted retail price",268.38688727985,"NZD c/L","Final"
"2025w08",2025-02-21,"Regular Petrol","Importer margin",38.1594504884131,"NZD c/L","Final"
"2025w08",2025-02-21,"Regular Petrol","Importer margin trend",39.0723818914437,"NZD c/L","Final"
"2025w08",2025-02-21,"Premium Petrol 95R","Importer cost",106.654644581707,"NZD c/L","Final"
"2025w08",2025-02-21,"Premium Petrol 95R","Price excluding tax",154.273698005292,"NZD c/L","Final"
"2025w08",2025-02-21,"Premium Petrol 95R","ETS",14.832,"NZD c/L","Final"
"2025w08",2025-02-21,"Premium Petrol 95R","GST",36.9719547007938,"NZD c/L","Final"
"2025w08",2025-02-21,"Premium Petrol 95R","Taxes",77.374,"NZD c/L","Final"
"2025w08",2025-02-21,"Premium Petrol 95R","Board price",291.176189138051,"NZD c/L","Final"
"2025w08",2025-02-21,"Premium Petrol 95R","Adjusted retail price",283.451652706085,"NZD c/L","Final"
"2025w08",2025-02-21,"Premium Petrol 95R","Importer margin",47.6190534235849,"NZD c/L","Final"
"2025w08",2025-02-21,"Premium Petrol 95R","Importer margin trend",49.9611596798022,"NZD c/L","Final"
"2025w09",2025-02-28,"NA","Dubai crude price",76.18,"USD/bbl","Final"
"2025w09",2025-02-28,"NA","Dubai crude price",133.543693575248,"NZD/bbl","Final"
"2025w09",2025-02-28,"NA","Exchange rate",0.57045,"USD/NZD","Final"
"2025w09",2025-02-28,"Diesel","Importer cost",106.646985167927,"NZD c/L","Final"
"2025w09",2025-02-28,"Diesel","Price excluding tax",154.709349785033,"NZD c/L","Final"
"2025w09",2025-02-28,"Diesel","ETS",16.848,"NZD c/L","Final"
"2025w09",2025-02-28,"Diesel","GST",25.886602467755,"NZD c/L","Final"
"2025w09",2025-02-28,"Diesel","Taxes",1.02,"NZD c/L","Final"
"2025w09",2025-02-28,"Diesel","Board price",201.082512652113,"NZD c/L","Final"
"2025w09",2025-02-28,"Diesel","Adjusted retail price",198.463952252788,"NZD c/L","Final"
"2025w09",2025-02-28,"Diesel","Importer margin",48.062364617106,"NZD c/L","Final"
"2025w09",2025-02-28,"Diesel","Importer margin trend",46.7500688480548,"NZD c/L","Final"
"2025w09",2025-02-28,"Regular Petrol","Importer cost",100.028587056022,"NZD c/L","Final"
"2025w09",2025-02-28,"Regular Petrol","Price excluding tax",140.918486776159,"NZD c/L","Final"
"2025w09",2025-02-28,"Regular Petrol","ETS",14.576,"NZD c/L","Final"
"2025w09",2025-02-28,"Regular Petrol","GST",34.9302730164238,"NZD c/L","Final"
"2025w09",2025-02-28,"Regular Petrol","Taxes",77.374,"NZD c/L","Final"
"2025w09",2025-02-28,"Regular Petrol","Board price",272.914957995788,"NZD c/L","Final"
"2025w09",2025-02-28,"Regular Petrol","Adjusted retail price",267.798759792582,"NZD c/L","Final"
"2025w09",2025-02-28,"Regular Petrol","Importer margin",40.8898997201368,"NZD c/L","Final"
"2025w09",2025-02-28,"Regular Petrol","Importer margin trend",39.230407593488,"NZD c/L","Final"
"2025w09",2025-02-28,"Premium Petrol 95R","Importer cost",103.320236081987,"NZD c/L","Final"
"2025w09",2025-02-28,"Premium Petrol 95R","Price excluding tax",153.868180403341,"NZD c/L","Final"
"2025w09",2025-02-28,"Premium Petrol 95R","ETS",14.936,"NZD c/L","Final"
"2025w09",2025-02-28,"Premium Petrol 95R","GST",36.9267270605011,"NZD c/L","Final"
"2025w09",2025-02-28,"Premium Petrol 95R","Taxes",77.374,"NZD c/L","Final"
"2025w09",2025-02-28,"Premium Petrol 95R","Board price",290.829443895807,"NZD c/L","Final"
"2025w09",2025-02-28,"Premium Petrol 95R","Adjusted retail price",283.104907463842,"NZD c/L","Final"
"2025w09",2025-02-28,"Premium Petrol 95R","Importer margin",50.5479443213536,"NZD c/L","Final"
"2025w09",2025-02-28,"Premium Petrol 95R","Importer margin trend",50.0834196550019,"NZD c/L","Final"
"2025w10",2025-03-07,"NA","Dubai crude price",70.74,"USD/bbl","Final"
"2025w10",2025-03-07,"NA","Dubai crude price",124.858796950014,"NZD/bbl","Final"
"2025w10",2025-03-07,"NA","Exchange rate",0.56656,"USD/NZD","Final"
"2025w10",2025-03-07,"Diesel","Importer cost",104.569694321896,"NZD c/L","Final"
"2025w10",2025-03-07,"Diesel","Price excluding tax",153.753841175965,"NZD c/L","Final"
"2025w10",2025-03-07,"Diesel","ETS",16.487,"NZD c/L","Final"
"2025w10",2025-03-07,"Diesel","GST",25.6891261763947,"NZD c/L","Final"
"2025w10",2025-03-07,"Diesel","Taxes",1.02,"NZD c/L","Final"
"2025w10",2025-03-07,"Diesel","Board price",199.568527751684,"NZD c/L","Final"
"2025w10",2025-03-07,"Diesel","Adjusted retail price",196.949967352359,"NZD c/L","Final"
"2025w10",2025-03-07,"Diesel","Importer margin",49.1841468540684,"NZD c/L","Final"
"2025w10",2025-03-07,"Diesel","Importer margin trend",46.8310766214214,"NZD c/L","Final"
"2025w10",2025-03-07,"Regular Petrol","Importer cost",96.029211358791,"NZD c/L","Final"
"2025w10",2025-03-07,"Regular Petrol","Price excluding tax",139.968025755302,"NZD c/L","Final"
"2025w10",2025-03-07,"Regular Petrol","ETS",14.264,"NZD c/L","Final"
"2025w10",2025-03-07,"Regular Petrol","GST",34.7409038632953,"NZD c/L","Final"
"2025w10",2025-03-07,"Regular Petrol","Taxes",77.374,"NZD c/L","Final"
"2025w10",2025-03-07,"Regular Petrol","Board price",271.463127821803,"NZD c/L","Final"
"2025w10",2025-03-07,"Regular Petrol","Adjusted retail price",266.346929618597,"NZD c/L","Final"
"2025w10",2025-03-07,"Regular Petrol","Importer margin",43.9388143965111,"NZD c/L","Final"
"2025w10",2025-03-07,"Regular Petrol","Importer margin trend",39.4021947850604,"NZD c/L","Final"
"2025w10",2025-03-07,"Premium Petrol 95R","Importer cost",99.3474060106966,"NZD c/L","Final"
"2025w10",2025-03-07,"Premium Petrol 95R","Price excluding tax",152.784512573423,"NZD c/L","Final"
"2025w10",2025-03-07,"Premium Petrol 95R","ETS",14.616,"NZD c/L","Final"
"2025w10",2025-03-07,"Premium Petrol 95R","GST",36.7161768860135,"NZD c/L","Final"
"2025w10",2025-03-07,"Premium Petrol 95R","Taxes",77.374,"NZD c/L","Final"
"2025w10",2025-03-07,"Premium Petrol 95R","Board price",289.215225891402,"NZD c/L","Final"
"2025w10",2025-03-07,"Premium Petrol 95R","Adjusted retail price",281.490689459437,"NZD c/L","Final"
"2025w10",2025-03-07,"Premium Petrol 95R","Importer margin",53.4371065627268,"NZD c/L","Final"
"2025w10",2025-03-07,"Premium Petrol 95R","Importer margin trend",50.2165335928105,"NZD c/L","Final"
"2025w11",2025-03-14,"NA","Dubai crude price",71.17,"USD/bbl","Final"
"2025w11",2025-03-14,"NA","Dubai crude price",124.599520299725,"NZD/bbl","Final"
"2025w11",2025-03-14,"NA","Exchange rate",0.57119,"USD/NZD","Final"
"2025w11",2025-03-14,"Diesel","Importer cost",101.910405827504,"NZD c/L","Final"
"2025w11",2025-03-14,"Diesel","Price excluding tax",152.70027413975,"NZD c/L","Final"
"2025w11",2025-03-14,"Diesel","ETS",16.02,"NZD c/L","Final"
"2025w11",2025-03-14,"Diesel","GST",25.4610411209625,"NZD c/L","Final"
"2025w11",2025-03-14,"Diesel","Taxes",1.02,"NZD c/L","Final"
"2025w11",2025-03-14,"Diesel","Board price",197.819875660038,"NZD c/L","Final"
"2025w11",2025-03-14,"Diesel","Adjusted retail price",195.201315260713,"NZD c/L","Final"
"2025w11",2025-03-14,"Diesel","Importer margin",50.7898683122462,"NZD c/L","Final"
"2025w11",2025-03-14,"Diesel","Importer margin trend",46.912084394788,"NZD c/L","Final"
"2025w11",2025-03-14,"Regular Petrol","Importer cost",93.8191031359932,"NZD c/L","Final"
"2025w11",2025-03-14,"Regular Petrol","Price excluding tax",138.209250457738,"NZD c/L","Final"
"2025w11",2025-03-14,"Regular Petrol","ETS",13.86,"NZD c/L","Final"
"2025w11",2025-03-14,"Regular Petrol","GST",34.4164875686606,"NZD c/L","Final"
"2025w11",2025-03-14,"Regular Petrol","Taxes",77.374,"NZD c/L","Final"
"2025w11",2025-03-14,"Regular Petrol","Board price",268.975936229603,"NZD c/L","Final"
"2025w11",2025-03-14,"Regular Petrol","Adjusted retail price",263.859738026398,"NZD c/L","Final"
"2025w11",2025-03-14,"Regular Petrol","Importer margin",44.3901473217444,"NZD c/L","Final"
"2025w11",2025-03-14,"Regular Petrol","Importer margin trend",39.5739819766328,"NZD c/L","Final"
"2025w11",2025-03-14,"Premium Petrol 95R","Importer cost",97.1064876960556,"NZD c/L","Final"
"2025w11",2025-03-14,"Premium Petrol 95R","Price excluding tax",151.258160451791,"NZD c/L","Final"
"2025w11",2025-03-14,"Premium Petrol 95R","ETS",14.202,"NZD c/L","Final"
"2025w11",2025-03-14,"Premium Petrol 95R","GST",36.4251240677686,"NZD c/L","Final"
"2025w11",2025-03-14,"Premium Petrol 95R","Taxes",77.374,"NZD c/L","Final"
"2025w11",2025-03-14,"Premium Petrol 95R","Board price",286.983820951525,"NZD c/L","Final"
"2025w11",2025-03-14,"Premium Petrol 95R","Adjusted retail price",279.25928451956,"NZD c/L","Final"
"2025w11",2025-03-14,"Premium Petrol 95R","Importer margin",54.1516727557353,"NZD c/L","Final"
"2025w11",2025-03-14,"Premium Petrol 95R","Importer margin trend",50.3496475306191,"NZD c/L","Final"
"2025w12",2025-03-21,"NA","Dubai crude price",72.72,"USD/bbl","Final"
"2025w12",2025-03-21,"NA","Dubai crude price",125.561157538504,"NZD/bbl","Final"
